gen 1,gen 2,gen 3,gen 4,gen 5,gen 6,gen 7,gen 8,gen 9,gen 10,csp generation,discharge,charge,Demands
302.66279831625,302.66279831625,302.66279831625,302.66279831625,302.66279831625,302.66279831625,302.66279831625,302.66279831625,302.66279831625,302.66279831625,0,89.7966025651146,0,3116.42458572761
274.094174452251,274.094174452251,274.094174452251,274.094174452251,274.094174452251,274.094174452251,274.094174452251,274.094174452251,274.094174452251,274.094174452251,0,0,0,2740.94174452251
214.282491658434,214.282491658434,214.282491658434,214.282491658434,214.282491658434,214.282491658434,214.282491658434,214.282491658434,214.282491658434,214.282491658434,0,0,0,2142.82491658434
160.027184569626,160.027184569626,160.027184569626,160.027184569626,160.027184569626,160.027184569626,160.027184569626,160.027184569626,160.027184569626,160.027184569626,0,0,110.822547454399,1489.44929824186
160.132263927983,160.132263927983,160.132263927983,160.132263927983,160.132263927983,160.132263927983,160.132263927983,160.132263927983,160.132263927983,160.132263927983,0,0,393.576018360828,1207.746620919
150.973162462993,150.973162462993,150.973162462993,150.973162462993,150.973162462993,150.973162462993,150.973162462993,150.973162462993,150.973162462993,150.973162462993,0,0,475.000000000003,1034.73162462992
137.736116331123,137.736116331123,137.736116331123,137.736116331123,137.736116331123,137.736116331123,137.736116331123,137.736116331123,137.736116331123,137.736116331123,0,0,475.000000000003,902.361163311229
139.540076288895,139.540076288895,139.540076288895,139.540076288895,139.540076288895,139.540076288895,139.540076288895,139.540076288895,139.540076288895,139.540076288895,0,0,475.000000000003,920.400762888943
155.767051871552,155.767051871552,155.767051871552,155.767051871552,155.767051871552,155.767051871552,155.767051871552,155.767051871552,155.767051871552,155.767051871552,0,0,475.000000000003,1082.67051871552
160.658607759583,160.658607759583,160.658607759583,160.658607759583,160.658607759583,160.658607759583,160.658607759583,160.658607759583,160.658607759583,160.658607759583,0,0,100.027399936618,1506.55867765921
180.444149779548,180.444149779548,180.444149779548,180.444149779548,180.444149779548,180.444149779548,180.444149779548,180.444149779548,180.444149779548,180.444149779548,0,0,0,1804.44149779548
176.844654497412,176.844654497412,176.844654497412,176.844654497412,176.844654497412,176.844654497412,176.844654497412,176.844654497412,176.844654497412,176.844654497412,0,0,0,1768.44654497412
185.667120769158,185.667120769158,185.667120769158,185.667120769158,185.667120769158,185.667120769158,185.667120769158,185.667120769158,185.667120769158,185.667120769158,0,0,0,1856.67120769158
219.998414472987,219.998414472987,219.998414472987,219.998414472987,219.998414472987,219.998414472987,219.998414472987,219.998414472987,219.998414472987,219.998414472987,0,0,0,2199.98414472987
196.924047397085,196.924047397085,196.924047397085,196.924047397085,196.924047397085,196.924047397085,196.924047397085,196.924047397085,196.924047397085,196.924047397085,0,0,0,1969.24047397085
216.768030248598,216.768030248598,216.768030248598,216.768030248598,216.768030248598,216.768030248598,216.768030248598,216.768030248598,216.768030248598,216.768030248598,0,0,0,2167.68030248598
242.77800665425,242.77800665425,242.77800665425,242.77800665425,242.77800665425,242.77800665425,242.77800665425,242.77800665425,242.77800665425,242.77800665425,0,0,0,2427.7800665425
254.058161737556,254.058161737556,254.058161737556,254.058161737556,254.058161737556,254.058161737556,254.058161737556,254.058161737556,254.058161737556,254.058161737556,0,0,0,2540.58161737556
286.081302022429,286.081302022429,286.081302022429,286.081302022429,286.081302022429,286.081302022429,286.081302022429,286.081302022429,286.081302022429,286.081302022429,0,0,0,2860.81302022429
295.258704954776,295.258704954776,295.258704954776,295.258704954776,295.258704954776,295.258704954776,295.258704954776,295.258704954776,295.258704954776,295.258704954776,0,91.2949387888499,0,3043.88198833661
329.715583258697,329.715583258697,329.715583258697,329.715583258697,329.715583258697,329.715583258697,329.715583258697,329.715583258697,329.715583258697,329.715583258697,0,475.000000000003,0,3772.15583258697
303.532226079673,303.532226079673,303.532226079673,303.532226079673,303.532226079673,303.532226079673,303.532226079673,303.532226079673,303.532226079673,303.532226079673,0,475.000000000003,0,3510.32226079673
295.81784145326,295.81784145326,295.81784145326,295.81784145326,295.81784145326,295.81784145326,295.81784145326,295.81784145326,295.81784145326,295.81784145326,0,336.669144427469,0,3294.84755896007
296.004444119732,296.004444119732,296.004444119732,296.004444119732,296.004444119732,296.004444119732,296.004444119732,296.004444119732,296.004444119732,296.004444119732,0,337.90844015377,0,3297.95288135109
296.191158815021,296.191158815021,296.191158815021,296.191158815021,296.191158815021,296.191158815021,296.191158815021,296.191158815021,296.191158815021,296.191158815021,0,169.972754934768,0,3131.88434308498
259.929424210864,259.929424210864,259.929424210864,259.929424210864,259.929424210864,259.929424210864,259.929424210864,259.929424210864,259.929424210864,259.929424210864,0,0,0,2599.29424210864
204.51035069672,204.51035069672,204.51035069672,204.51035069672,204.51035069672,204.51035069672,204.51035069672,204.51035069672,204.51035069672,204.51035069672,0,0,0,2045.1035069672
156.176596520296,156.176596520296,156.176596520296,156.176596520296,156.176596520296,156.176596520296,156.176596520296,156.176596520296,156.176596520296,156.176596520296,0,0,28.1017684594526,1533.66419674351
156.27936413878,156.27936413878,156.27936413878,156.27936413878,156.27936413878,156.27936413878,156.27936413878,156.27936413878,156.27936413878,156.27936413878,0,0,348.345681031037,1214.44796035676
154.272510274254,154.272510274254,154.272510274254,154.272510274254,154.272510274254,154.272510274254,154.272510274254,154.272510274254,154.272510274254,154.272510274254,0,0,475.000000000003,1067.72510274253
138.643615358364,138.643615358364,138.643615358364,138.643615358364,138.643615358364,138.643615358364,138.643615358364,138.643615358364,138.643615358364,138.643615358364,0,0,475.000000000003,911.436153583642
143.206831289761,143.206831289761,143.206831289761,143.206831289761,143.206831289761,143.206831289761,143.206831289761,143.206831289761,143.206831289761,143.206831289761,0,0,475.000000000003,957.068312897606
151.697440387301,151.697440387301,151.697440387301,151.697440387301,151.697440387301,151.697440387301,151.697440387301,151.697440387301,151.697440387301,151.697440387301,0,0,475.000000000003,1041.97440387301
156.79412843619,156.79412843619,156.79412843619,156.79412843619,156.79412843619,156.79412843619,156.79412843619,156.79412843619,156.79412843619,156.79412843619,0,0,227.545639511544,1340.39564485035
178.619355810023,178.619355810023,178.619355810023,178.619355810023,178.619355810023,178.619355810023,178.619355810023,178.619355810023,178.619355810023,178.619355810023,0,0,0,1786.19355810023
177.654020456311,177.654020456311,177.654020456311,177.654020456311,177.654020456311,177.654020456311,177.654020456311,177.654020456311,177.654020456311,177.654020456311,0,0,0,1776.54020456311
192.729373032454,192.729373032454,192.729373032454,192.729373032454,192.729373032454,192.729373032454,192.729373032454,192.729373032454,192.729373032454,192.729373032454,0,0,0,1927.29373032454
189.420880994825,189.420880994825,189.420880994825,189.420880994825,189.420880994825,189.420880994825,189.420880994825,189.420880994825,189.420880994825,189.420880994825,0,0,0,1894.20880994825
208.563318244418,208.563318244418,208.563318244418,208.563318244418,208.563318244418,208.563318244418,208.563318244418,208.563318244418,208.563318244418,208.563318244418,0,0,0,2085.63318244418
234.616578012605,234.616578012605,234.616578012605,234.616578012605,234.616578012605,234.616578012605,234.616578012605,234.616578012605,234.616578012605,234.616578012605,0,0,0,2346.16578012605
196.548182537564,196.548182537564,196.548182537564,196.548182537564,196.548182537564,196.548182537564,196.548182537564,196.548182537564,196.548182537564,196.548182537564,0,0,0,1965.48182537564
195.463655745074,195.463655745074,195.463655745074,195.463655745074,195.463655745074,195.463655745074,195.463655745074,195.463655745074,195.463655745074,195.463655745074,0,0,0,1954.63655745074
201.227706430408,201.227706430408,201.227706430408,201.227706430408,201.227706430408,201.227706430408,201.227706430408,201.227706430408,201.227706430408,201.227706430408,0,0,0,2012.27706430408
208.193596527203,208.193596527203,208.193596527203,208.193596527203,208.193596527203,208.193596527203,208.193596527203,208.193596527203,208.193596527203,208.193596527203,0,0,0,2081.93596527203
242.329583081059,242.329583081059,242.329583081059,242.329583081059,242.329583081059,242.329583081059,242.329583081059,242.329583081059,242.329583081059,242.329583081059,0,66.0174705597342,0,2489.31330137033
247.280026609823,247.280026609823,247.280026609823,247.280026609823,247.280026609823,247.280026609823,247.280026609823,247.280026609823,247.280026609823,247.280026609823,0,475.000000000003,0,2947.80026609824
242.638656719206,242.638656719206,242.638656719206,242.638656719206,242.638656719206,242.638656719206,242.638656719206,242.638656719206,242.638656719206,242.638656719206,0,372.856141564112,0,2799.24270875617
242.793332718837,242.793332718837,242.793332718837,242.793332718837,242.793332718837,242.793332718837,242.793332718837,242.793332718837,242.793332718837,242.793332718837,0,433.927408453642,0,2861.86073564201
243.736429448219,243.736429448219,243.736429448219,243.736429448219,243.736429448219,243.736429448219,243.736429448219,243.736429448219,243.736429448219,243.736429448219,0,475.000000000003,0,2912.36429448219
243.1029633578,243.1029633578,243.1029633578,243.1029633578,243.1029633578,243.1029633578,243.1029633578,243.1029633578,243.1029633578,243.1029633578,0,61.8539144747042,0,2492.8835480527
198.083617191776,198.083617191776,198.083617191776,198.083617191776,198.083617191776,198.083617191776,198.083617191776,198.083617191776,198.083617191776,198.083617191776,0,0,0,1980.83617191776
161.190564745622,161.190564745622,161.190564745622,161.190564745622,161.190564745622,161.190564745622,161.190564745622,161.190564745622,161.190564745622,161.190564745622,0,0,140.467437146155,1471.43821031007
161.296342551153,161.296342551153,161.296342551153,161.296342551153,161.296342551153,161.296342551153,161.296342551153,161.296342551153,161.296342551153,161.296342551153,0,0,393.584846424599,1219.37857908693
149.366783905333,149.366783905333,149.366783905333,149.366783905333,149.366783905333,149.366783905333,149.366783905333,149.366783905333,149.366783905333,149.366783905333,0,0,475.000000000003,1018.66783905333
141.829252408116,141.829252408116,141.829252408116,141.829252408116,141.829252408116,141.829252408116,141.829252408116,141.829252408116,141.829252408116,141.829252408116,0,0,475.000000000003,943.292524081161
140.381521787795,140.381521787795,140.381521787795,140.381521787795,140.381521787795,140.381521787795,140.381521787795,140.381521787795,140.381521787795,140.381521787795,0,0,475.000000000003,928.815217877951
151.766376367631,151.766376367631,151.766376367631,151.766376367631,151.766376367631,151.766376367631,151.766376367631,151.766376367631,151.766376367631,151.766376367631,0,0,475.000000000003,1042.66376367631
161.826184913457,161.826184913457,161.826184913457,161.826184913457,161.826184913457,161.826184913457,161.826184913457,161.826184913457,161.826184913457,161.826184913457,0,0,70.4802702820151,1547.78157885256
183.944359892888,183.944359892888,183.944359892888,183.944359892888,183.944359892888,183.944359892888,183.944359892888,183.944359892888,183.944359892888,183.944359892888,0,0,0,1839.44359892888
186.911902742339,186.911902742339,186.911902742339,186.911902742339,186.911902742339,186.911902742339,186.911902742339,186.911902742339,186.911902742339,186.911902742339,0,0,0,1869.11902742339
192.364686372412,192.364686372412,192.364686372412,192.364686372412,192.364686372412,192.364686372412,192.364686372412,192.364686372412,192.364686372412,192.364686372412,0,0,0,1923.64686372412
211.414302943518,211.414302943518,211.414302943518,211.414302943518,211.414302943518,211.414302943518,211.414302943518,211.414302943518,211.414302943518,211.414302943518,0,0,0,2114.14302943518
225.597795248529,225.597795248529,225.597795248529,225.597795248529,225.597795248529,225.597795248529,225.597795248529,225.597795248529,225.597795248529,225.597795248529,0,0,0,2255.97795248529
249.947553758992,249.947553758992,249.947553758992,249.947553758992,249.947553758992,249.947553758992,249.947553758992,249.947553758992,249.947553758992,249.947553758992,0,0,0,2499.47553758992
257.936212908973,257.936212908973,257.936212908973,257.936212908973,257.936212908973,257.936212908973,257.936212908973,257.936212908973,257.936212908973,257.936212908973,0,0,0,2579.36212908973
267.871934747645,267.871934747645,267.871934747645,267.871934747645,267.871934747645,267.871934747645,267.871934747645,267.871934747645,267.871934747645,267.871934747645,0,0,0,2678.71934747644
283.667340238887,283.667340238887,283.667340238887,283.667340238887,283.667340238887,283.667340238887,283.667340238887,283.667340238887,283.667340238887,283.667340238887,0,0,0,2836.67340238887
310.839269621009,310.839269621009,310.839269621009,310.839269621009,310.839269621009,310.839269621009,310.839269621009,310.839269621009,310.839269621009,310.839269621009,0,249.151029642222,0,3357.54372585231
317.919364211738,317.919364211738,317.919364211738,317.919364211738,317.919364211738,317.919364211738,317.919364211738,317.919364211738,317.919364211738,317.919364211738,0,475.000000000003,0,3654.19364211738
311.230628932702,311.230628932702,311.230628932702,311.230628932702,311.230628932702,311.230628932702,311.230628932702,311.230628932702,311.230628932702,311.230628932702,0,441.851265104061,0,3554.15755443108
311.426484823596,311.426484823596,311.426484823596,311.426484823596,311.426484823596,311.426484823596,311.426484823596,311.426484823596,311.426484823596,311.426484823596,0,275.254834669099,0,3389.51968290506
311.622458298575,311.622458298575,311.622458298575,311.622458298575,311.622458298575,311.622458298575,311.622458298575,311.622458298575,311.622458298575,311.622458298575,0,187.284583365091,0,3303.50916635084
311.818549428232,311.818549428232,311.818549428232,311.818549428232,311.818549428232,311.818549428232,311.818549428232,311.818549428232,311.818549428232,311.818549428232,0,257.552884549915,0,3375.73837883223
285.653741935886,285.653741935886,285.653741935886,285.653741935886,285.653741935886,285.653741935886,285.653741935886,285.653741935886,285.653741935886,285.653741935886,0,0,0,2856.53741935886
215.665117045259,215.665117045259,215.665117045259,215.665117045259,215.665117045259,215.665117045259,215.665117045259,215.665117045259,215.665117045259,215.665117045259,0,0,0,2156.65117045259
170.925453280326,170.925453280326,170.925453280326,170.925453280326,170.925453280326,170.925453280326,170.925453280326,170.925453280326,170.925453280326,170.925453280326,0,0,67.1221222759806,1642.13241052728
171.037075525641,171.037075525641,171.037075525641,171.037075525641,171.037075525641,171.037075525641,171.037075525641,171.037075525641,171.037075525641,171.037075525641,0,0,347.552008620973,1362.81874663544
165.319494835012,165.319494835012,165.319494835012,165.319494835012,165.319494835012,165.319494835012,165.319494835012,165.319494835012,165.319494835012,165.319494835012,0,0,475.000000000003,1178.19494835011
150.362218265055,150.362218265055,150.362218265055,150.362218265055,150.362218265055,150.362218265055,150.362218265055,150.362218265055,150.362218265055,150.362218265055,0,0,475.000000000003,1028.62218265055
147.623934350223,147.623934350223,147.623934350223,147.623934350223,147.623934350223,147.623934350223,147.623934350223,147.623934350223,147.623934350223,147.623934350223,0,0,475.000000000003,1001.23934350223
158.339528512465,158.339528512465,158.339528512465,158.339528512465,158.339528512465,158.339528512465,158.339528512465,158.339528512465,158.339528512465,158.339528512465,0,0,475.000000000003,1108.39528512465
171.596192760556,171.596192760556,171.596192760556,171.596192760556,171.596192760556,171.596192760556,171.596192760556,171.596192760556,171.596192760556,171.596192760556,0,0,189.456842675677,1526.50508492988
176.110319318287,176.110319318287,176.110319318287,176.110319318287,176.110319318287,176.110319318287,176.110319318287,176.110319318287,176.110319318287,176.110319318287,0,0,0,1761.10319318287
174.868047648004,174.868047648004,174.868047648004,174.868047648004,174.868047648004,174.868047648004,174.868047648004,174.868047648004,174.868047648004,174.868047648004,0,0,0,1748.68047648004
172.356373563562,172.356373563562,172.356373563562,172.356373563562,172.356373563562,172.356373563562,172.356373563562,172.356373563562,172.356373563562,172.356373563562,0,0,0,1723.56373563562
197.400878697124,197.400878697124,197.400878697124,197.400878697124,197.400878697124,197.400878697124,197.400878697124,197.400878697124,197.400878697124,197.400878697124,0,0,0,1974.00878697124
211.47152419887,211.47152419887,211.47152419887,211.47152419887,211.47152419887,211.47152419887,211.47152419887,211.47152419887,211.47152419887,211.47152419887,0,0,0,2114.7152419887
224.073022752198,224.073022752198,224.073022752198,224.073022752198,224.073022752198,224.073022752198,224.073022752198,224.073022752198,224.073022752198,224.073022752198,0,0,0,2240.73022752198
229.330924877282,229.330924877282,229.330924877282,229.330924877282,229.330924877282,229.330924877282,229.330924877282,229.330924877282,229.330924877282,229.330924877282,0,0,0,2293.30924877282
266.263572622705,266.263572622705,266.263572622705,266.263572622705,266.263572622705,266.263572622705,266.263572622705,266.263572622705,266.263572622705,266.263572622705,0,0,0,2662.63572622705
299.714009066239,299.714009066239,299.714009066239,299.714009066239,299.714009066239,299.714009066239,299.714009066239,299.714009066239,299.714009066239,299.714009066239,0,0,0,2997.14009066239
315.792980431228,315.792980431228,315.792980431228,315.792980431228,315.792980431228,315.792980431228,315.792980431228,315.792980431228,315.792980431228,315.792980431228,0,475.000000000003,0,3632.92980431228
342.763268935804,342.763268935804,342.763268935804,342.763268935804,342.763268935804,342.763268935804,342.763268935804,342.763268935804,342.763268935804,342.763268935804,0,475.000000000003,0,3902.63268935804
314.457376362554,314.457376362554,314.457376362554,314.457376362554,314.457376362554,314.457376362554,314.457376362554,314.457376362554,314.457376362554,314.457376362554,0,373.463365406176,0,3518.03712903171
314.655169464232,314.655169464232,314.655169464232,314.655169464232,314.655169464232,314.655169464232,314.655169464232,314.655169464232,314.655169464232,314.655169464232,0,329.603283653315,0,3476.15497829564
314.85308131302,314.85308131302,314.85308131302,314.85308131302,314.85308131302,314.85308131302,314.85308131302,314.85308131302,314.85308131302,314.85308131302,0,150.204816193019,0,3298.73562932322
315.051111980208,315.051111980208,315.051111980208,315.051111980208,315.051111980208,315.051111980208,315.051111980208,315.051111980208,315.051111980208,315.051111980208,0,83.419792758082,0,3233.93091256016
293.46071554026,293.46071554026,293.46071554026,293.46071554026,293.46071554026,293.46071554026,293.46071554026,293.46071554026,293.46071554026,293.46071554026,0,0,0,2934.6071554026
232.154647404549,232.154647404549,232.154647404549,232.154647404549,232.154647404549,232.154647404549,232.154647404549,232.154647404549,232.154647404549,232.154647404549,0,0,0,2321.54647404549
179.281929519908,179.281929519908,179.281929519908,179.281929519908,179.281929519908,179.281929519908,179.281929519908,179.281929519908,179.281929519908,179.281929519908,0,0,42.6172663065819,1750.2020288925
179.398568661105,179.398568661105,179.398568661105,179.398568661105,179.398568661105,179.398568661105,179.398568661105,179.398568661105,179.398568661105,179.398568661105,0,0,462.06092476558,1331.92476184547
168.353222623962,168.353222623962,168.353222623962,168.353222623962,168.353222623962,168.353222623962,168.353222623962,168.353222623962,168.353222623962,168.353222623962,0,0,475.000000000003,1208.53222623962
162.722094249763,162.722094249763,162.722094249763,162.722094249763,162.722094249763,162.722094249763,162.722094249763,162.722094249763,162.722094249763,162.722094249763,0,0,475.000000000003,1152.22094249763
156.953406150022,156.953406150022,156.953406150022,156.953406150022,156.953406150022,156.953406150022,156.953406150022,156.953406150022,156.953406150022,156.953406150022,0,0,475.000000000003,1094.53406150022
172.347896784807,172.347896784807,172.347896784807,172.347896784807,172.347896784807,172.347896784807,172.347896784807,172.347896784807,172.347896784807,172.347896784807,0,0,475.000000000003,1248.47896784807
179.982815590777,179.982815590777,179.982815590777,179.982815590777,179.982815590777,179.982815590777,179.982815590777,179.982815590777,179.982815590777,179.982815590777,0,0,99.7078120029896,1700.12034390478
209.520524037995,209.520524037995,209.520524037995,209.520524037995,209.520524037995,209.520524037995,209.520524037995,209.520524037995,209.520524037995,209.520524037995,0,0,0,2095.20524037995
198.81875422795,198.81875422795,198.81875422795,198.81875422795,198.81875422795,198.81875422795,198.81875422795,198.81875422795,198.81875422795,198.81875422795,0,0,0,1988.1875422795
204.691221718151,204.691221718151,204.691221718151,204.691221718151,204.691221718151,204.691221718151,204.691221718151,204.691221718151,204.691221718151,204.691221718151,0,0,0,2046.91221718151
243.071147211692,243.071147211692,243.071147211692,243.071147211692,243.071147211692,243.071147211692,243.071147211692,243.071147211692,243.071147211692,243.071147211692,0,0,0,2430.71147211692
244.1634360239,244.1634360239,244.1634360239,244.1634360239,244.1634360239,244.1634360239,244.1634360239,244.1634360239,244.1634360239,244.1634360239,0,0,0,2441.634360239
252.952343825713,252.952343825713,252.952343825713,252.952343825713,252.952343825713,252.952343825713,252.952343825713,252.952343825713,252.952343825713,252.952343825713,0,0,0,2529.52343825713
267.88689457528,267.88689457528,267.88689457528,267.88689457528,267.88689457528,267.88689457528,267.88689457528,267.88689457528,267.88689457528,267.88689457528,0,0,0,2678.8689457528
291.721863545006,291.721863545006,291.721863545006,291.721863545006,291.721863545006,291.721863545006,291.721863545006,291.721863545006,291.721863545006,291.721863545006,0,0,0,2917.21863545006
309.349027357175,309.349027357175,309.349027357175,309.349027357175,309.349027357175,309.349027357175,309.349027357175,309.349027357175,309.349027357175,309.349027357175,0,0,0,3093.49027357175
296.41289593301,296.41289593301,296.41289593301,296.41289593301,296.41289593301,296.41289593301,296.41289593301,296.41289593301,296.41289593301,296.41289593301,0,0,0,2964.1289593301
311.048427086427,311.048427086427,311.048427086427,311.048427086427,311.048427086427,311.048427086427,311.048427086427,311.048427086427,311.048427086427,311.048427086427,0,473.727989627617,0,3584.21226049189
312.148296157566,312.148296157566,312.148296157566,312.148296157566,312.148296157566,312.148296157566,312.148296157566,312.148296157566,312.148296157566,312.148296157566,0,475.000000000003,0,3596.48296157566
311.44003761315,311.44003761315,311.44003761315,311.44003761315,311.44003761315,311.44003761315,311.44003761315,311.44003761315,311.44003761315,311.44003761315,0,309.918360206268,0,3424.31873633777
311.636019224685,311.636019224685,311.636019224685,311.636019224685,311.636019224685,311.636019224685,311.636019224685,311.636019224685,311.636019224685,311.636019224685,0,314.603454876105,0,3430.96364712295
311.832118495782,311.832118495782,311.832118495782,311.832118495782,311.832118495782,311.832118495782,311.832118495782,311.832118495782,311.832118495782,311.832118495782,0,312.272792862744,0,3430.59397782056
279.18379228035,279.18379228035,279.18379228035,279.18379228035,279.18379228035,279.18379228035,279.18379228035,279.18379228035,279.18379228035,279.18379228035,0,0,0,2791.8379228035
232.418926942014,232.418926942014,232.418926942014,232.418926942014,232.418926942014,232.418926942014,232.418926942014,232.418926942014,232.418926942014,232.418926942014,0,0,0,2324.18926942014
178.077517991701,178.077517991701,178.077517991701,178.077517991701,178.077517991701,178.077517991701,178.077517991701,178.077517991701,178.077517991701,178.077517991701,0,0,78.5212929513291,1702.25388696568
178.193434052133,178.193434052133,178.193434052133,178.193434052133,178.193434052133,178.193434052133,178.193434052133,178.193434052133,178.193434052133,178.193434052133,0,0,367.080312256851,1414.85402826448
175.402529759073,175.402529759073,175.402529759073,175.402529759073,175.402529759073,175.402529759073,175.402529759073,175.402529759073,175.402529759073,175.402529759073,0,0,475.000000000003,1279.02529759072
162.982300234738,162.982300234738,162.982300234738,162.982300234738,162.982300234738,162.982300234738,162.982300234738,162.982300234738,162.982300234738,162.982300234738,0,0,475.000000000003,1154.82300234737
161.210766845198,161.210766845198,161.210766845198,161.210766845198,161.210766845198,161.210766845198,161.210766845198,161.210766845198,161.210766845198,161.210766845198,0,0,475.000000000003,1137.10766845198
176.871475054647,176.871475054647,176.871475054647,176.871475054647,176.871475054647,176.871475054647,176.871475054647,176.871475054647,176.871475054647,176.871475054647,0,0,475.000000000003,1293.71475054647
178.77405906113,178.77405906113,178.77405906113,178.77405906113,178.77405906113,178.77405906113,178.77405906113,178.77405906113,178.77405906113,178.77405906113,0,0,158.628858523766,1629.11173208753
198.432058010998,198.432058010998,198.432058010998,198.432058010998,198.432058010998,198.432058010998,198.432058010998,198.432058010998,198.432058010998,198.432058010998,0,0,0,1984.32058010998
190.267213160982,190.267213160982,190.267213160982,190.267213160982,190.267213160982,190.267213160982,190.267213160982,190.267213160982,190.267213160982,190.267213160982,0,0,0,1902.67213160982
185.832794646424,185.832794646424,185.832794646424,185.832794646424,185.832794646424,185.832794646424,185.832794646424,185.832794646424,185.832794646424,185.832794646424,0,0,0,1858.32794646424
180.874546048886,180.874546048886,180.874546048886,180.874546048886,180.874546048886,180.874546048886,180.874546048886,180.874546048886,180.874546048886,180.874546048886,0,0,0,1808.74546048886
179.290554127448,179.290554127448,179.290554127448,179.290554127448,179.290554127448,179.290554127448,179.290554127448,179.290554127448,179.290554127448,179.290554127448,0,0,0,1792.90554127448
181.764998779424,181.764998779424,181.764998779424,181.764998779424,181.764998779424,181.764998779424,181.764998779424,181.764998779424,181.764998779424,181.764998779424,0,0,0,1817.64998779424
190.873518465866,190.873518465866,190.873518465866,190.873518465866,190.873518465866,190.873518465866,190.873518465866,190.873518465866,190.873518465866,190.873518465866,0,0,0,1908.73518465866
196.415257734046,196.415257734046,196.415257734046,196.415257734046,196.415257734046,196.415257734046,196.415257734046,196.415257734046,196.415257734046,196.415257734046,0,0,0,1964.15257734046
222.013716199207,222.013716199207,222.013716199207,222.013716199207,222.013716199207,222.013716199207,222.013716199207,222.013716199207,222.013716199207,222.013716199207,0,0,0,2220.13716199207
243.403391587387,243.403391587387,243.403391587387,243.403391587387,243.403391587387,243.403391587387,243.403391587387,243.403391587387,243.403391587387,243.403391587387,0,0,0,2434.03391587387
261.836573023469,261.836573023469,261.836573023469,261.836573023469,261.836573023469,261.836573023469,261.836573023469,261.836573023469,261.836573023469,261.836573023469,0,246.259526620571,0,2864.62525685526
262.002774688282,262.002774688282,262.002774688282,262.002774688282,262.002774688282,262.002774688282,262.002774688282,262.002774688282,262.002774688282,262.002774688282,0,407.458447254438,0,3027.48619413726
262.169076133962,262.169076133962,262.169076133962,262.169076133962,262.169076133962,262.169076133962,262.169076133962,262.169076133962,262.169076133962,262.169076133962,0,313.16332006644,0,2934.85408140606
275.601109156514,275.601109156514,275.601109156514,275.601109156514,275.601109156514,275.601109156514,275.601109156514,275.601109156514,275.601109156514,275.601109156514,0,475.000000000003,0,3231.01109156514
262.501978607579,262.501978607579,262.501978607579,262.501978607579,262.501978607579,262.501978607579,262.501978607579,262.501978607579,262.501978607579,262.501978607579,0,443.074499301514,0,3068.09428537731
257.956943413007,257.956943413008,257.956943413008,257.956943413008,257.956943413008,257.956943413008,257.956943413008,257.956943413008,257.956943413008,257.956943413008,0,0,0,2579.56943413008
201.983423350544,201.983423350544,201.983423350544,201.983423350544,201.983423350544,201.983423350544,201.983423350544,201.983423350544,201.983423350544,201.983423350544,0,0,0,2019.83423350544
158.549643503449,158.549643503449,158.549643503449,158.549643503449,158.549643503449,158.549643503449,158.549643503449,158.549643503449,158.549643503449,158.549643503449,0,0,165.619244934982,1419.8771900995
158.653835804932,158.653835804932,158.653835804932,158.653835804932,158.653835804932,158.653835804932,158.653835804932,158.653835804932,158.653835804932,158.653835804932,0,0,385.662637048259,1200.87572100106
144.234559724391,144.234559724391,144.234559724391,144.234559724391,144.234559724391,144.234559724391,144.234559724391,144.234559724391,144.234559724391,144.234559724391,0,0,475.000000000003,967.345597243911
139.649451961006,139.649451961006,139.649451961006,139.649451961006,139.649451961006,139.649451961006,139.649451961006,139.649451961006,139.649451961006,139.649451961006,0,0,475.000000000003,921.494519610055
134.877072291047,134.877072291047,134.877072291047,134.877072291047,134.877072291047,134.877072291047,134.877072291047,134.877072291047,134.877072291047,134.877072291047,0,0,475.000000000003,873.770722910464
154.48787585407,154.48787585407,154.48787585407,154.48787585407,154.48787585407,154.48787585407,154.48787585407,154.48787585407,154.48787585407,154.48787585407,0,0,475.000000000003,1069.8787585407
159.17573635746,159.17573635746,159.17573635746,159.17573635746,159.17573635746,159.17573635746,159.17573635746,159.17573635746,159.17573635746,159.17573635746,0,0,53.3173445411307,1538.44001903347
185.786561978181,185.786561978181,185.786561978181,185.786561978181,185.786561978181,185.786561978181,185.786561978181,185.786561978181,185.786561978181,185.786561978181,0,0,0,1857.86561978181
178.329378049427,178.329378049427,178.329378049427,178.329378049427,178.329378049427,178.329378049427,178.329378049427,178.329378049427,178.329378049427,178.329378049427,0,0,0,1783.29378049427
191.803749259215,191.803749259215,191.803749259215,191.803749259215,191.803749259215,191.803749259215,191.803749259215,191.803749259215,191.803749259215,191.803749259215,0,0,0,1918.03749259215
215.380863332616,215.380863332616,215.380863332616,215.380863332616,215.380863332616,215.380863332616,215.380863332616,215.380863332616,215.380863332616,215.380863332616,0,0,0,2153.80863332616
213.527269264069,213.527269264069,213.527269264069,213.527269264069,213.527269264069,213.527269264069,213.527269264069,213.527269264069,213.527269264069,213.527269264069,0,0,0,2135.27269264069
224.448506796689,224.44850679669,224.44850679669,224.44850679669,224.44850679669,224.44850679669,224.44850679669,224.44850679669,224.44850679669,224.44850679669,0,0,0,2244.4850679669
